path,type,reason,replacement_or_canonical_file,safe_to_delete,notes
logs/summary_train/exp60_foav2_lr5e4_dw1.0_fw0.2_hw0.2.log,log,pre-radial era artifact for exp60,,no,"pre-radial era; user rule: non-radial 실험은 전부 삭제 | metrics=RMSE=1.0988, AbsRel=0.4700, δ1=0.4906"
logs/summary_train/exp60_resnet_lr3e4_bs32.log,log,pre-radial era artifact for exp60,,no,"pre-radial era; user rule: non-radial 실험은 전부 삭제 | metrics=RMSE=1.0988, AbsRel=0.4700, δ1=0.4906"
logs/summary_test/exp60_foav2_lr5e4_dw1.0_fw0.2_hw0.2_test.log,log,pre-radial era artifact for exp60,,no,"pre-radial era; user rule: non-radial 실험은 전부 삭제 | metrics=RMSE=1.0988, AbsRel=0.4700, δ1=0.4906"
logs/summary_test/exp60_resnet_lr3e4_bs32_test.log,log,pre-radial era artifact for exp60,,no,"pre-radial era; user rule: non-radial 실험은 전부 삭제 | metrics=RMSE=1.0988, AbsRel=0.4700, δ1=0.4906"
logs/summary_train/exp02_baseline_lr5e4_bs32.log,log,pre-radial era artifact for exp02,,no,"pre-radial era; user rule: non-radial 실험은 전부 삭제 | metrics=RMSE=1.0989, AbsRel=0.4127, δ1=0.4943"
logs/summary_test/exp02_baseline_lr5e4_bs32_test.log,log,pre-radial era artifact for exp02,,no,"pre-radial era; user rule: non-radial 실험은 전부 삭제 | metrics=RMSE=1.0989, AbsRel=0.4127, δ1=0.4943"
logs/summary_train/exp87_msattn_lr5e4_fw0.2_kl0.005.log,log,pre-radial era artifact for exp87,,no,"pre-radial era; user rule: non-radial 실험은 전부 삭제 | metrics=RMSE=1.0990, AbsRel=0.4751, δ1=0.4868"
logs/summary_test/exp87_msattn_lr5e4_fw0.2_kl0.005_test.log,log,pre-radial era artifact for exp87,,no,"pre-radial era; user rule: non-radial 실험은 전부 삭제 | metrics=RMSE=1.0990, AbsRel=0.4751, δ1=0.4868"
logs/summary_train/exp77_crossattn_lr5e4_fw0.2_kl0.005.log,log,pre-radial era artifact for exp77,,no,"pre-radial era; user rule: non-radial 실험은 전부 삭제 | metrics=RMSE=1.0992, AbsRel=0.5034, δ1=0.4989"
logs/summary_test/exp77_crossattn_lr5e4_fw0.2_kl0.005_test.log,log,pre-radial era artifact for exp77,,no,"pre-radial era; user rule: non-radial 실험은 전부 삭제 | metrics=RMSE=1.0992, AbsRel=0.5034, δ1=0.4989"
logs/summary_train/exp115_foa_lr1e3_dw2.0_fw0.2_hw0.1.log,log,pre-radial era artifact for exp115,,no,"pre-radial era; user rule: non-radial 실험은 전부 삭제 | metrics=RMSE=1.0994, AbsRel=0.4513, δ1=0.4943"
logs/summary_test/exp115_foa_lr1e3_dw2.0_fw0.2_hw0.1_test.log,log,pre-radial era artifact for exp115,,no,"pre-radial era; user rule: non-radial 실험은 전부 삭제 | metrics=RMSE=1.0994, AbsRel=0.4513, δ1=0.4943"
checkpoints/unet_256_soundspaces_BS32_Lr0.002_AdamW_exp75_batvision_lr2e3_bs32,checkpoint,pre-radial era artifact for exp75,,no,"pre-radial era; user rule: non-radial 실험은 전부 삭제 | metrics=RMSE=1.0994, AbsRel=0.4659, δ1=0.4938"
results/unet_256_soundspaces_BS32_Lr0.002_AdamW_exp75_batvision_lr2e3_bs32,result,pre-radial era artifact for exp75,,no,"pre-radial era; user rule: non-radial 실험은 전부 삭제 | metrics=RMSE=1.0994, AbsRel=0.4659, δ1=0.4938"
logs/summary_train/exp75_batvision_lr2e3_bs32.log,log,pre-radial era artifact for exp75,,no,"pre-radial era; user rule: non-radial 실험은 전부 삭제 | metrics=RMSE=1.0994, AbsRel=0.4659, δ1=0.4938"
logs/summary_test/exp75_batvision_lr2e3_bs32_test.log,log,pre-radial era artifact for exp75,,no,"pre-radial era; user rule: non-radial 실험은 전부 삭제 | metrics=RMSE=1.0994, AbsRel=0.4659, δ1=0.4938"
checkpoints/unet_256_soundspaces_BS128_Lr0.0005_AdamW_exp205_n2_xattn_lr5e4_lsh0.1,checkpoint,pre-radial era artifact for exp205,,no,"pre-radial era; user rule: non-radial 실험은 전부 삭제 | metrics=RMSE=1.0998, AbsRel=0.4373, δ1=0.4926"
results/unet_256_soundspaces_BS128_Lr0.0005_AdamW_exp205_n2_xattn_lr5e4_lsh0.1,result,pre-radial era artifact for exp205,,no,"pre-radial era; user rule: non-radial 실험은 전부 삭제 | metrics=RMSE=1.0998, AbsRel=0.4373, δ1=0.4926"
logs/n2_train/exp205_n2_xattn_lr5e4_lsh0.1.log,log,pre-radial era artifact for exp205,,no,"pre-radial era; user rule: non-radial 실험은 전부 삭제 | metrics=RMSE=1.0998, AbsRel=0.4373, δ1=0.4926"
logs/n2_test/exp205_n2_xattn_lr5e4_lsh0.1_test.log,log,pre-radial era artifact for exp205,,no,"pre-radial era; user rule: non-radial 실험은 전부 삭제 | metrics=RMSE=1.0998, AbsRel=0.4373, δ1=0.4926"
logs/summary_train/exp89_msattn_lr5e4_fw0.1_hw0.2_kl0.01.log,log,pre-radial era artifact for exp89,,no,"pre-radial era; user rule: non-radial 실험은 전부 삭제 | metrics=RMSE=1.0999, AbsRel=0.4686, δ1=0.4921"
logs/summary_test/exp89_msattn_lr5e4_fw0.1_hw0.2_kl0.01_test.log,log,pre-radial era artifact for exp89,,no,"pre-radial era; user rule: non-radial 실험은 전부 삭제 | metrics=RMSE=1.0999, AbsRel=0.4686, δ1=0.4921"
results/pretrained_vit_foa_v2_soundspaces_BS16_Lr0.0001_AdamW_exp162_pvitfoav2_lr1e4_w0.1,result,pre-radial era artifact for exp162,,no,"pre-radial era; user rule: non-radial 실험은 전부 삭제 | metrics=RMSE=1.1000, AbsRel=0.4782, δ1=0.4833"
logs/summary_train/exp162_pvitfoav2_lr1e4_w0.1.log,log,pre-radial era artifact for exp162,,no,"pre-radial era; user rule: non-radial 실험은 전부 삭제 | metrics=RMSE=1.1000, AbsRel=0.4782, δ1=0.4833"
logs/summary_test/exp162_pvitfoav2_lr1e4_w0.1_test.log,log,pre-radial era artifact for exp162,,no,"pre-radial era; user rule: non-radial 실험은 전부 삭제 | metrics=RMSE=1.1000, AbsRel=0.4782, δ1=0.4833"
logs/summary_train/exp97_foa_lr3e4_dw1.0_fw0.1_hw0.1.log,log,pre-radial era artifact for exp97,,no,"pre-radial era; user rule: non-radial 실험은 전부 삭제 | metrics=RMSE=1.1010, AbsRel=0.4299, δ1=0.4922"
logs/summary_test/exp97_foa_lr3e4_dw1.0_fw0.1_hw0.1_test.log,log,pre-radial era artifact for exp97,,no,"pre-radial era; user rule: non-radial 실험은 전부 삭제 | metrics=RMSE=1.1010, AbsRel=0.4299, δ1=0.4922"
logs/summary_train/exp59_foav2_lr1e3_dw1.0_fw0.2_hw0.1.log,log,pre-radial era artifact for exp59,,no,"pre-radial era; user rule: non-radial 실험은 전부 삭제 | metrics=RMSE=1.1021, AbsRel=0.4663, δ1=0.4966"
logs/summary_train/exp59_resnet_lr1e4_bs16.log,log,pre-radial era artifact for exp59,,no,"pre-radial era; user rule: non-radial 실험은 전부 삭제 | metrics=RMSE=1.1021, AbsRel=0.4663, δ1=0.4966"
logs/summary_test/exp59_foav2_lr1e3_dw1.0_fw0.2_hw0.1_test.log,log,pre-radial era artifact for exp59,,no,"pre-radial era; user rule: non-radial 실험은 전부 삭제 | metrics=RMSE=1.1021, AbsRel=0.4663, δ1=0.4966"
logs/summary_test/exp59_resnet_lr1e4_bs16_test.log,log,pre-radial era artifact for exp59,,no,"pre-radial era; user rule: non-radial 실험은 전부 삭제 | metrics=RMSE=1.1021, AbsRel=0.4663, δ1=0.4966"
logs/summary_train/exp84_featbank_lr5e4_fw0.1_hw0.2_kl0.01.log,log,pre-radial era artifact for exp84,,no,"pre-radial era; user rule: non-radial 실험은 전부 삭제 | metrics=RMSE=1.1022, AbsRel=0.4747, δ1=0.4869"
logs/summary_test/exp84_featbank_lr5e4_fw0.1_hw0.2_kl0.01_test.log,log,pre-radial era artifact for exp84,,no,"pre-radial era; user rule: non-radial 실험은 전부 삭제 | metrics=RMSE=1.1022, AbsRel=0.4747, δ1=0.4869"
logs/summary_train/exp57_foav2_lr5e4_dw1.0_fw0.1_hw0.1.log,log,pre-radial era artifact for exp57,,no,"pre-radial era; user rule: non-radial 실험은 전부 삭제 | metrics=RMSE=1.1023, AbsRel=0.4821, δ1=0.4922"
logs/summary_train/exp57_resnet_lr5e5_bs32.log,log,pre-radial era artifact for exp57,,no,"pre-radial era; user rule: non-radial 실험은 전부 삭제 | metrics=RMSE=1.1023, AbsRel=0.4821, δ1=0.4922"
logs/summary_test/exp57_foav2_lr5e4_dw1.0_fw0.1_hw0.1_test.log,log,pre-radial era artifact for exp57,,no,"pre-radial era; user rule: non-radial 실험은 전부 삭제 | metrics=RMSE=1.1023, AbsRel=0.4821, δ1=0.4922"
logs/summary_test/exp57_resnet_lr5e5_bs32_test.log,log,pre-radial era artifact for exp57,,no,"pre-radial era; user rule: non-radial 실험은 전부 삭제 | metrics=RMSE=1.1023, AbsRel=0.4821, δ1=0.4922"
checkpoints/unet_256_soundspaces_BS32_Lr0.001_AdamW_exp212_n3film_eattn_lr1e3_lsh0.1,checkpoint,pre-radial era artifact for exp212,,no,"pre-radial era; user rule: non-radial 실험은 전부 삭제 | metrics=RMSE=1.1025, AbsRel=0.4307, δ1=0.4828"
results/unet_256_soundspaces_BS32_Lr0.001_AdamW_exp212_SMOKE,result,pre-radial era artifact for exp212,,no,"pre-radial era; user rule: non-radial 실험은 전부 삭제 | metrics=RMSE=1.1025, AbsRel=0.4307, δ1=0.4828"
results/unet_256_soundspaces_BS32_Lr0.001_AdamW_exp212_n3film_eattn_lr1e3_lsh0.1,result,pre-radial era artifact for exp212,,no,"pre-radial era; user rule: non-radial 실험은 전부 삭제 | metrics=RMSE=1.1025, AbsRel=0.4307, δ1=0.4828"
logs/n3_train/exp212_n3film_eattn_lr1e3_lsh0.1.log,log,pre-radial era artifact for exp212,,no,"pre-radial era; user rule: non-radial 실험은 전부 삭제 | metrics=RMSE=1.1025, AbsRel=0.4307, δ1=0.4828"
logs/n3_test/exp212_n3film_eattn_lr1e3_lsh0.1_test.log,log,pre-radial era artifact for exp212,,no,"pre-radial era; user rule: non-radial 실험은 전부 삭제 | metrics=RMSE=1.1025, AbsRel=0.4307, δ1=0.4828"
checkpoints/pretrained_vit_soundspaces_BS8_Lr0.0001_AdamW_exp64_vit_lr1e4_bs8,checkpoint,pre-radial era artifact for exp64,,no,"pre-radial era; user rule: non-radial 실험은 전부 삭제 | metrics=RMSE=1.1028, AbsRel=0.4654, δ1=0.4803"
results/pretrained_vit_soundspaces_BS8_Lr0.0001_AdamW_exp64_vit_lr1e4_bs8,result,pre-radial era artifact for exp64,,no,"pre-radial era; user rule: non-radial 실험은 전부 삭제 | metrics=RMSE=1.1028, AbsRel=0.4654, δ1=0.4803"
logs/summary_train/exp64_vit_lr1e4_bs8.log,log,pre-radial era artifact for exp64,,no,"pre-radial era; user rule: non-radial 실험은 전부 삭제 | metrics=RMSE=1.1028, AbsRel=0.4654, δ1=0.4803"
logs/summary_test/exp64_vit_lr1e4_bs8_test.log,log,pre-radial era artifact for exp64,,no,"pre-radial era; user rule: non-radial 실험은 전부 삭제 | metrics=RMSE=1.1028, AbsRel=0.4654, δ1=0.4803"
logs/summary_train/exp21_featbank_lr1e3_fw0.1.log,log,pre-radial era artifact for exp21,,no,"pre-radial era; user rule: non-radial 실험은 전부 삭제 | metrics=RMSE=1.1032, AbsRel=0.4900, δ1=0.4894"
logs/summary_test/exp21_featbank_lr1e3_fw0.1_test.log,log,pre-radial era artifact for exp21,,no,"pre-radial era; user rule: non-radial 실험은 전부 삭제 | metrics=RMSE=1.1032, AbsRel=0.4900, δ1=0.4894"
checkpoints/pretrained_vit_foa_v6_mssh_soundspaces_BS32_Lr0.0001_AdamW_exp217_pvit_mssh_lr1e4_lsh0.1,checkpoint,pre-radial era artifact for exp217,,no,"pre-radial era; user rule: non-radial 실험은 전부 삭제 | metrics=RMSE=1.1035, AbsRel=0.4656, δ1=0.4860"
results/pretrained_vit_foa_v6_mssh_soundspaces_BS32_Lr0.0001_AdamW_exp217_pvit_mssh_lr1e4_lsh0.1,result,pre-radial era artifact for exp217,,no,"pre-radial era; user rule: non-radial 실험은 전부 삭제 | metrics=RMSE=1.1035, AbsRel=0.4656, δ1=0.4860"
logs/n3_train/exp217_pvit_mssh_lr1e4_lsh0.1.log,log,pre-radial era artifact for exp217,,no,"pre-radial era; user rule: non-radial 실험은 전부 삭제 | metrics=RMSE=1.1035, AbsRel=0.4656, δ1=0.4860"
logs/n3_test/exp217_pvit_mssh_lr1e4_lsh0.1_test.log,log,pre-radial era artifact for exp217,,no,"pre-radial era; user rule: non-radial 실험은 전부 삭제 | metrics=RMSE=1.1035, AbsRel=0.4656, δ1=0.4860"
results/pretrained_vit_foa_v4_soundspaces_BS16_Lr0.0001_AdamW_exp166_pvitfoav4_lr1e4_w0.1,result,pre-radial era artifact for exp166,,no,"pre-radial era; user rule: non-radial 실험은 전부 삭제 | metrics=RMSE=1.1045, AbsRel=0.4271, δ1=0.4901"
results/unet_256_soundspaces_BS32_Lr0.001_AdamW_exp166_n3film_lr1e3_lsh0.1,result,pre-radial era artifact for exp166,,no,"pre-radial era; user rule: non-radial 실험은 전부 삭제 | metrics=RMSE=1.1045, AbsRel=0.4271, δ1=0.4901"
logs/summary_train/exp166_n3film_lr1e3_lsh0.1.log,log,pre-radial era artifact for exp166,,no,"pre-radial era; user rule: non-radial 실험은 전부 삭제 | metrics=RMSE=1.1045, AbsRel=0.4271, δ1=0.4901"
logs/summary_test/exp166_n3film_lr1e3_lsh0.1_test.log,log,pre-radial era artifact for exp166,,no,"pre-radial era; user rule: non-radial 실험은 전부 삭제 | metrics=RMSE=1.1045, AbsRel=0.4271, δ1=0.4901"
logs/summary_train/exp85_featbank_lr1e3_fw0.3_kl0.01.log,log,pre-radial era artifact for exp85,,no,"pre-radial era; user rule: non-radial 실험은 전부 삭제 | metrics=RMSE=1.1045, AbsRel=0.4707, δ1=0.4812"
logs/summary_test/exp85_featbank_lr1e3_fw0.3_kl0.01_test.log,log,pre-radial era artifact for exp85,,no,"pre-radial era; user rule: non-radial 실험은 전부 삭제 | metrics=RMSE=1.1045, AbsRel=0.4707, δ1=0.4812"
logs/summary_train/exp112_foa_lr5e4_dw1.0_fw0.1_hw0.1_freeze10.log,log,pre-radial era artifact for exp112,,no,"pre-radial era; user rule: non-radial 실험은 전부 삭제 | metrics=RMSE=1.1047, AbsRel=0.4440, δ1=0.4944"
logs/summary_test/exp112_foa_lr5e4_dw1.0_fw0.1_hw0.1_freeze10_test.log,log,pre-radial era artifact for exp112,,no,"pre-radial era; user rule: non-radial 실험은 전부 삭제 | metrics=RMSE=1.1047, AbsRel=0.4440, δ1=0.4944"
checkpoints/unet_256_soundspaces_BS32_Lr0.001_AdamW_exp221_n3mssh_lr1e3_lsh0.5,checkpoint,pre-radial era artifact for exp221,,no,"pre-radial era; user rule: non-radial 실험은 전부 삭제 | metrics=RMSE=1.1052, AbsRel=0.4351, δ1=0.4941"
results/unet_256_soundspaces_BS32_Lr0.001_AdamW_exp221_n3mssh_lr1e3_lsh0.5,result,pre-radial era artifact for exp221,,no,"pre-radial era; user rule: non-radial 실험은 전부 삭제 | metrics=RMSE=1.1052, AbsRel=0.4351, δ1=0.4941"
logs/n3_train/exp221_n3mssh_lr1e3_lsh0.5.log,log,pre-radial era artifact for exp221,,no,"pre-radial era; user rule: non-radial 실험은 전부 삭제 | metrics=RMSE=1.1052, AbsRel=0.4351, δ1=0.4941"
logs/n3_test/exp221_n3mssh_lr1e3_lsh0.5_test.log,log,pre-radial era artifact for exp221,,no,"pre-radial era; user rule: non-radial 실험은 전부 삭제 | metrics=RMSE=1.1052, AbsRel=0.4351, δ1=0.4941"
logs/summary_train/exp08_vit_lr1e4_bs16.log,log,pre-radial era artifact for exp08,,no,"pre-radial era; user rule: non-radial 실험은 전부 삭제 | metrics=RMSE=1.1055, AbsRel=0.5163, δ1=0.4805"
logs/summary_test/exp08_vit_lr1e4_bs16_test.log,log,pre-radial era artifact for exp08,,no,"pre-radial era; user rule: non-radial 실험은 전부 삭제 | metrics=RMSE=1.1055, AbsRel=0.5163, δ1=0.4805"
results/unet_256_soundspaces_BS128_Lr0.001_AdamW_exp194_n2_tenergy_lr1e3_lsh0.3,result,pre-radial era artifact for exp194,,no,"pre-radial era; user rule: non-radial 실험은 전부 삭제 | metrics=RMSE=1.1056, AbsRel=0.4736, δ1=0.4950"
logs/n2_train/exp194_n2_tenergy_lr1e3_lsh0.3.log,log,pre-radial era artifact for exp194,,no,"pre-radial era; user rule: non-radial 실험은 전부 삭제 | metrics=RMSE=1.1056, AbsRel=0.4736, δ1=0.4950"
logs/n2_test/exp194_n2_tenergy_lr1e3_lsh0.3_test.log,log,pre-radial era artifact for exp194,,no,"pre-radial era; user rule: non-radial 실험은 전부 삭제 | metrics=RMSE=1.1056, AbsRel=0.4736, δ1=0.4950"
logs/summary_train/exp26_msattn_lr1e3_fw0.1.log,log,pre-radial era artifact for exp26,,no,"pre-radial era; user rule: non-radial 실험은 전부 삭제 | metrics=RMSE=1.1056, AbsRel=0.4410, δ1=0.4955"
logs/summary_test/exp26_msattn_lr1e3_fw0.1_test.log,log,pre-radial era artifact for exp26,,no,"pre-radial era; user rule: non-radial 실험은 전부 삭제 | metrics=RMSE=1.1056, AbsRel=0.4410, δ1=0.4955"
logs/summary_train/exp38_foa_lr1e4_dw1.0_fw0.1_hw0.1.log,log,pre-radial era artifact for exp38,,no,"pre-radial era; user rule: non-radial 실험은 전부 삭제 | metrics=RMSE=1.1058, AbsRel=0.4441, δ1=0.4878"
logs/summary_test/exp38_foa_lr1e4_dw1.0_fw0.1_hw0.1_test.log,log,pre-radial era artifact for exp38,,no,"pre-radial era; user rule: non-radial 실험은 전부 삭제 | metrics=RMSE=1.1058, AbsRel=0.4441, δ1=0.4878"
logs/summary_train/exp54_foa_lr1e4_dw1.0_fw0.2_hw0.1.log,log,pre-radial era artifact for exp54,,no,"pre-radial era; user rule: non-radial 실험은 전부 삭제 | metrics=RMSE=1.1059, AbsRel=0.4716, δ1=0.4968"
logs/summary_test/exp54_foa_lr1e4_dw1.0_fw0.2_hw0.1_test.log,log,pre-radial era artifact for exp54,,no,"pre-radial era; user rule: non-radial 실험은 전부 삭제 | metrics=RMSE=1.1059, AbsRel=0.4716, δ1=0.4968"
logs/summary_train/exp11_echodiff_lr1e4_bs32.log,log,pre-radial era artifact for exp11,,no,"pre-radial era; user rule: non-radial 실험은 전부 삭제 | metrics=RMSE=1.1060, AbsRel=0.4300, δ1=0.4876"
logs/summary_test/exp11_echodiff_lr1e4_bs32_test.log,log,pre-radial era artifact for exp11,,no,"pre-radial era; user rule: non-radial 실험은 전부 삭제 | metrics=RMSE=1.1060, AbsRel=0.4300, δ1=0.4876"
logs/summary_train/exp123_echodiff_wav2vec_lr1e4_bs32.log,log,pre-radial era artifact for exp123,,no,"pre-radial era; user rule: non-radial 실험은 전부 삭제 | metrics=RMSE=1.1062, AbsRel=0.4214, δ1=0.4884"
logs/summary_test/exp123_echodiff_wav2vec_lr1e4_bs32_test.log,log,pre-radial era artifact for exp123,,no,"pre-radial era; user rule: non-radial 실험은 전부 삭제 | metrics=RMSE=1.1062, AbsRel=0.4214, δ1=0.4884"
results/unet_256_soundspaces_BS128_Lr0.0005_AdamW_exp185_v1base_lr5e4_lsh0.1,result,pre-radial era artifact for exp185,,no,"pre-radial era; user rule: non-radial 실험은 전부 삭제 | metrics=RMSE=1.1068, AbsRel=0.4772, δ1=0.4802"
logs/summary_train/exp185_v1base_lr5e4_lsh0.1.log,log,pre-radial era artifact for exp185,,no,"pre-radial era; user rule: non-radial 실험은 전부 삭제 | metrics=RMSE=1.1068, AbsRel=0.4772, δ1=0.4802"
logs/summary_test/exp185_v1base_lr5e4_lsh0.1_test.log,log,pre-radial era artifact for exp185,,no,"pre-radial era; user rule: non-radial 실험은 전부 삭제 | metrics=RMSE=1.1068, AbsRel=0.4772, δ1=0.4802"
logs/summary_train/exp108_foa_lr5e4_dw2.0_fw0.1_hw0.1.log,log,pre-radial era artifact for exp108,,no,"pre-radial era; user rule: non-radial 실험은 전부 삭제 | metrics=RMSE=1.1069, AbsRel=0.5068, δ1=0.4916"
logs/summary_test/exp108_foa_lr5e4_dw2.0_fw0.1_hw0.1_test.log,log,pre-radial era artifact for exp108,,no,"pre-radial era; user rule: non-radial 실험은 전부 삭제 | metrics=RMSE=1.1069, AbsRel=0.5068, δ1=0.4916"
logs/summary_train/exp95_channelattn_lr1e3_fw0.3_kl0.01.log,log,pre-radial era artifact for exp95,,no,"pre-radial era; user rule: non-radial 실험은 전부 삭제 | metrics=RMSE=1.1071, AbsRel=0.4590, δ1=0.4904"
logs/summary_test/exp95_channelattn_lr1e3_fw0.3_kl0.01_test.log,log,pre-radial era artifact for exp95,,no,"pre-radial era; user rule: non-radial 실험은 전부 삭제 | metrics=RMSE=1.1071, AbsRel=0.4590, δ1=0.4904"
results/pretrained_vit_foa_v4_soundspaces_BS16_Lr5e-05_AdamW_exp167_pvitfoav4_lr5e5_w0.3,result,pre-radial era artifact for exp167,,no,"pre-radial era; user rule: non-radial 실험은 전부 삭제 | metrics=RMSE=1.1073, AbsRel=0.4612, δ1=0.4983"
results/unet_256_soundspaces_BS32_Lr0.0005_AdamW_exp167_n3film_lr5e4_lsh0.1,result,pre-radial era artifact for exp167,,no,"pre-radial era; user rule: non-radial 실험은 전부 삭제 | metrics=RMSE=1.1073, AbsRel=0.4612, δ1=0.4983"
logs/summary_train/exp167_n3film_lr5e4_lsh0.1.log,log,pre-radial era artifact for exp167,,no,"pre-radial era; user rule: non-radial 실험은 전부 삭제 | metrics=RMSE=1.1073, AbsRel=0.4612, δ1=0.4983"
logs/summary_test/exp167_n3film_lr5e4_lsh0.1_test.log,log,pre-radial era artifact for exp167,,no,"pre-radial era; user rule: non-radial 실험은 전부 삭제 | metrics=RMSE=1.1073, AbsRel=0.4612, δ1=0.4983"
logs/summary_train/exp33_channelattn_lr1e4_fw0.1.log,log,pre-radial era artifact for exp33,,no,"pre-radial era; user rule: non-radial 실험은 전부 삭제 | metrics=RMSE=1.1074, AbsRel=0.4339, δ1=0.4974"
logs/summary_test/exp33_channelattn_lr1e4_fw0.1_test.log,log,pre-radial era artifact for exp33,,no,"pre-radial era; user rule: non-radial 실험은 전부 삭제 | metrics=RMSE=1.1074, AbsRel=0.4339, δ1=0.4974"
logs/summary_train/exp04_baseline_lr1e3_bs16.log,log,pre-radial era artifact for exp04,,no,"pre-radial era; user rule: non-radial 실험은 전부 삭제 | metrics=RMSE=1.1076, AbsRel=0.4300, δ1=0.4882"
logs/summary_test/exp04_baseline_lr1e3_bs16_test.log,log,pre-radial era artifact for exp04,,no,"pre-radial era; user rule: non-radial 실험은 전부 삭제 | metrics=RMSE=1.1076, AbsRel=0.4300, δ1=0.4882"
