run_id,model_name,role,era,config_path,log_path,checkpoint_path,result_path,qualitative_path,git_commit,status,notes
exp354,unet_baseline,ours,pre-radial,config/baseline.yaml,logs/n2_revisit_test/exp354_baseline_lr5e4_bs16_test.log,checkpoints/unet_256_soundspaces_BS16_Lr0.0005_AdamW_exp354_baseline_lr5e4_bs16;checkpoints/unet_256_soundspaces_BS32_Lr0.001_AdamW_exp354_baseline_lr1e3_bs32,results/unet_256_soundspaces_BS16_Lr0.0005_AdamW_exp354_baseline_lr5e4_bs16;results/unet_256_soundspaces_BS32_Lr0.001_AdamW_exp354_baseline_lr1e3_bs32,,97b6668,delete_candidate,"pre-radial era; user rule: non-radial 실험은 전부 삭제 | metrics=RMSE=1.2117, AbsRel=0.4676, δ1=0.4988, δ2=0.7125, δ3=0.8329, Log10=0.1547, MAE=0.7808"
exp355,vit_baseline,ours,pre-radial,config/baseline.yaml,logs/n2_revisit_train/exp355_vit_lr1e4_bs16.log;logs/n2_revisit_train/exp355_vit_lr1e4_bs8.log;logs/n2_revisit_test/exp355_vit_lr1e4_bs8_test.log,checkpoints/vit_soundspaces_BS16_Lr0.0001_AdamW_exp355_vit_lr1e4_bs16;checkpoints/vit_soundspaces_BS16_Lr0.0001_AdamW_exp355_vit_lr1e4_bs32;checkpoints/vit_soundspaces_BS32_Lr0.0001_AdamW_exp355_vit_lr1e4_bs32;checkpoints/vit_soundspaces_BS8_Lr0.0001_AdamW_exp355_vit_lr1e4_bs8,results/vit_soundspaces_BS16_Lr0.0001_AdamW_exp355_vit_lr1e4_bs16;results/vit_soundspaces_BS16_Lr0.0001_AdamW_exp355_vit_lr1e4_bs32;results/vit_soundspaces_BS32_Lr0.0001_AdamW_exp355_vit_lr1e4_bs32;results/vit_soundspaces_BS8_Lr0.0001_AdamW_exp355_vit_lr1e4_bs8,,97b6668,delete_candidate,"pre-radial era; user rule: non-radial 실험은 전부 삭제 | metrics=RMSE=1.2621, AbsRel=0.4989, δ1=0.4777, δ2=0.6869, δ3=0.8144, Log10=0.1647, MAE=0.8213"
exp356,vit_baseline,ours,pre-radial,config/baseline.yaml,logs/n2_revisit_train/exp356_vit_lr5e5_bs16.log;logs/n2_revisit_train/exp356_vit_lr5e5_bs8.log;logs/n2_revisit_test/exp356_vit_lr5e5_bs8_test.log,checkpoints/vit_soundspaces_BS16_Lr5e-05_AdamW_exp356_vit_lr5e5_bs16;checkpoints/vit_soundspaces_BS16_Lr5e-05_AdamW_exp356_vit_lr5e5_bs32;checkpoints/vit_soundspaces_BS32_Lr0.0001_AdamW_exp356_vit_lr1e4_bs32;checkpoints/vit_soundspaces_BS32_Lr5e-05_AdamW_exp356_vit_lr5e5_bs32;checkpoints/vit_soundspaces_BS8_Lr5e-05_AdamW_exp356_vit_lr5e5_bs8,results/vit_soundspaces_BS16_Lr5e-05_AdamW_exp356_vit_lr5e5_bs16;results/vit_soundspaces_BS16_Lr5e-05_AdamW_exp356_vit_lr5e5_bs32;results/vit_soundspaces_BS32_Lr0.0001_AdamW_exp356_vit_lr1e4_bs32;results/vit_soundspaces_BS32_Lr5e-05_AdamW_exp356_vit_lr5e5_bs32;results/vit_soundspaces_BS8_Lr5e-05_AdamW_exp356_vit_lr5e5_bs8,,97b6668,delete_candidate,"pre-radial era; user rule: non-radial 실험은 전부 삭제 | metrics=RMSE=1.2631, AbsRel=0.5005, δ1=0.4836, δ2=0.6976, δ3=0.8199, Log10=0.1633, MAE=0.8170"
exp357,vit_baseline,ours,pre-radial,config/baseline.yaml,logs/n2_revisit_train/exp357_vit_lr1e4_bs4.log;logs/n2_revisit_test/exp357_vit_lr1e4_bs4_test.log,checkpoints/vit_soundspaces_BS16_Lr0.0001_AdamW_exp357_vit_lr1e4_bs16;checkpoints/vit_soundspaces_BS32_Lr0.0005_AdamW_exp357_vit_lr5e4_bs32;checkpoints/vit_soundspaces_BS4_Lr0.0001_AdamW_exp357_vit_lr1e4_bs4;checkpoints/vit_soundspaces_BS8_Lr0.0001_AdamW_exp357_vit_lr1e4_bs16;checkpoints/vit_soundspaces_BS8_Lr0.0001_AdamW_exp357_vit_lr1e4_bs8,results/vit_soundspaces_BS16_Lr0.0001_AdamW_exp357_vit_lr1e4_bs16;results/vit_soundspaces_BS32_Lr0.0005_AdamW_exp357_vit_lr5e4_bs32;results/vit_soundspaces_BS4_Lr0.0001_AdamW_exp357_vit_lr1e4_bs4;results/vit_soundspaces_BS8_Lr0.0001_AdamW_exp357_vit_lr1e4_bs16;results/vit_soundspaces_BS8_Lr0.0001_AdamW_exp357_vit_lr1e4_bs8,,97b6668,delete_candidate,"pre-radial era; user rule: non-radial 실험은 전부 삭제 | metrics=RMSE=1.3107, AbsRel=0.4703, δ1=0.4574, δ2=0.6762, δ3=0.8077, Log10=0.1691, MAE=0.8403"
exp358,vit_baseline,ours,pre-radial,config/baseline.yaml,logs/n2_revisit_train/exp358_vit_lr5e4_bs8.log;logs/n2_revisit_test/exp358_vit_lr5e4_bs8_test.log,checkpoints/vit_soundspaces_BS16_Lr0.0005_AdamW_exp358_vit_lr5e4_bs16;checkpoints/vit_soundspaces_BS16_Lr0.0005_AdamW_exp358_vit_lr5e4_bs32;checkpoints/vit_soundspaces_BS32_Lr0.0005_AdamW_exp358_vit_lr5e4_bs32;checkpoints/vit_soundspaces_BS8_Lr0.0005_AdamW_exp358_vit_lr5e4_bs8,results/vit_soundspaces_BS16_Lr0.0005_AdamW_exp358_vit_lr5e4_bs16;results/vit_soundspaces_BS16_Lr0.0005_AdamW_exp358_vit_lr5e4_bs32;results/vit_soundspaces_BS32_Lr0.0005_AdamW_exp358_vit_lr5e4_bs32;results/vit_soundspaces_BS8_Lr0.0005_AdamW_exp358_vit_lr5e4_bs8,,97b6668,delete_candidate,"pre-radial era; user rule: non-radial 실험은 전부 삭제 | metrics=RMSE=1.3783, AbsRel=0.5664, δ1=0.4373, δ2=0.6512, δ3=0.7826, Log10=0.1839, MAE=0.9007"
exp359,vit_baseline,ours,pre-radial,config/baseline.yaml,logs/n2_revisit_train/exp359_vit_lr1e5_bs8.log;logs/n2_revisit_test/exp359_vit_lr1e5_bs8_test.log,checkpoints/vit_soundspaces_BS32_Lr1e-05_AdamW_exp359_vit_lr1e5_bs32;checkpoints/vit_soundspaces_BS8_Lr1e-05_AdamW_exp359_vit_lr1e5_bs8,results/vit_soundspaces_BS32_Lr1e-05_AdamW_exp359_vit_lr1e5_bs32;results/vit_soundspaces_BS8_Lr1e-05_AdamW_exp359_vit_lr1e5_bs8,,97b6668,delete_candidate,"pre-radial era; user rule: non-radial 실험은 전부 삭제 | metrics=RMSE=1.2593, AbsRel=0.5130, δ1=0.4739, δ2=0.6830, δ3=0.8111, Log10=0.1660, MAE=0.8254"
exp365,pretrained_resnet,pretrained_backbone,pre-radial,,logs/n2_revisit_test/exp365_resnet_lr1e4_bs32_test.log,checkpoints/pretrained_resnet_soundspaces_BS32_Lr0.0001_AdamW_exp365_resnet_lr1e4_bs32,results/pretrained_resnet_soundspaces_BS32_Lr0.0001_AdamW_exp365_resnet_lr1e4_bs32,,97b6668,delete_candidate,"pre-radial era; user rule: non-radial 실험은 전부 삭제 | metrics=RMSE=1.3154, AbsRel=0.5554, δ1=0.4688, δ2=0.6761, δ3=0.8044, Log10=0.1732, MAE=0.8663"
exp301,renew_single,ours,pre-radial,config/renew_single.yaml,logs/renew_train/exp301_renew_single_lr1e4_lsh0.1.log;logs/renew_test/exp301_renew_single_lr1e4_lsh0.1_test.log,checkpoints/renew_single_soundspaces_BS16_Lr0.0001_AdamW_exp301_renew_single_lr1e4_lsh0.1,results/renew_single_soundspaces_BS16_Lr0.0001_AdamW_exp301_renew_single_lr1e4_lsh0.1,,97b6668,delete_candidate,"pre-radial era; user rule: non-radial 실험은 전부 삭제 | metrics=RMSE=1.0994, AbsRel=0.4492, δ1=0.4859, Log10=0.1580, MAE=0.6847, FOA_COS=0.7346, FOA_DIR=-0.1203"
exp302,renew_single (v2),ours,pre-radial,config/renew_single.yaml,logs/renew_train/exp302_renew_v2_lr1e4_lsh0.3.log;logs/renew_test/exp302_renew_v2_lr1e4_lsh0.3_test.log,checkpoints/renew_single_soundspaces_BS32_Lr0.0001_AdamW_exp302_renew_v2_lr1e4_lsh0.3,results/renew_single_soundspaces_BS32_Lr0.0001_AdamW_exp302_renew_v2_lr1e4_lsh0.3,,97b6668,delete_candidate,"pre-radial era; user rule: non-radial 실험은 전부 삭제 | metrics=RMSE=1.0921, AbsRel=0.4615, δ1=0.5023, Log10=0.1575, MAE=0.6798, FOA_COS=0.9985, FOA_DIR=0.9963"
exp303,renew_dpt_only,ablation,pre-radial,config/renew_dpt_only.yaml,logs/renew_train/exp303_dpt_only_lr1e4_lsh0.3.log;logs/renew_test/exp303_dpt_only_lr1e4_lsh0.3_test.log,checkpoints/renew_single_soundspaces_BS32_Lr0.0001_AdamW_exp303_dpt_only_lr1e4_lsh0.3,results/renew_single_soundspaces_BS32_Lr0.0001_AdamW_exp303_dpt_only_lr1e4_lsh0.3,,97b6668,delete_candidate,"pre-radial era; user rule: non-radial 실험은 전부 삭제 | metrics=RMSE=1.0999, AbsRel=0.4685, δ1=0.4928, Log10=0.1589, MAE=0.6882, FOA_COS=0.9986, FOA_DIR=0.9964"
exp304,renew_dpt_only (no-KL),ablation,pre-radial,config/renew_dpt_only.yaml,logs/renew_train/exp304_dpt_only_nokl_lr1e4_lsh0.3.log;logs/renew_test/exp304_dpt_only_nokl_lr1e4_lsh0.3_test.log,checkpoints/renew_single_soundspaces_BS32_Lr0.0001_AdamW_exp304_dpt_only_nokl_lr1e4_lsh0.3,results/renew_single_soundspaces_BS32_Lr0.0001_AdamW_exp304_dpt_only_nokl_lr1e4_lsh0.3,,97b6668,delete_candidate,"pre-radial era; user rule: non-radial 실험은 전부 삭제 | metrics=RMSE=1.0696, AbsRel=0.5011, δ1=0.4916, Log10=0.1586, MAE=0.6845, FOA_COS=0.9985, FOA_DIR=0.9962"
exp305,renew_single (radial),ours,radial,config/renew_single.yaml,logs/renew_train/exp305_renew_single_radial_lr1e4_lsh0.1.log;logs/renew_test/exp305_renew_single_radial_lr1e4_lsh0.1_test.log,checkpoints/renew_single_soundspaces_BS32_Lr0.0001_AdamW_exp305_renew_single_radial_lr1e4_lsh0.1,results/renew_single_soundspaces_BS32_Lr0.0001_AdamW_exp305_renew_single_radial_lr1e4_lsh0.1,,97b6668,archive,"ledger KEEP + radial-era | metrics=RMSE=1.2510, AbsRel=0.4575, δ1=0.5045, Log10=0.1580, MAE=0.7936, FOA_COS=0.8347, FOA_DIR=0.6250"
exp306,renew_single (radial v2),ours,radial,config/renew_single.yaml,logs/renew_train/exp306_renew_v2_radial_lr1e4_lsh0.3.log;logs/renew_test/exp306_renew_v2_radial_lr1e4_lsh0.3_test.log,checkpoints/renew_single_soundspaces_BS32_Lr0.0001_AdamW_exp306_renew_v2_radial_lr1e4_lsh0.3,results/renew_single_soundspaces_BS32_Lr0.0001_AdamW_exp306_renew_v2_radial_lr1e4_lsh0.3,,97b6668,archive,"ledger KEEP + radial-era | metrics=RMSE=1.2233, AbsRel=0.4742, δ1=0.5033, Log10=0.1554, MAE=0.7835, FOA_COS=0.9986, FOA_DIR=0.9965"
exp307,renew_dpt_only (radial),ablation,radial,config/renew_dpt_only.yaml,logs/renew_train/exp307_dpt_only_radial_lr1e4_lsh0.3.log;logs/renew_test/exp307_dpt_only_radial_lr1e4_lsh0.3_test.log,checkpoints/renew_single_soundspaces_BS32_Lr0.0001_AdamW_exp307_dpt_only_radial_lr1e4_lsh0.3,results/renew_single_soundspaces_BS32_Lr0.0001_AdamW_exp307_dpt_only_radial_lr1e4_lsh0.3,,97b6668,archive,"ledger KEEP + radial-era | metrics=RMSE=1.2540, AbsRel=0.4414, δ1=0.4761, Log10=0.1600, MAE=0.8010, FOA_COS=0.9981, FOA_DIR=0.9956"
exp308,renew_dpt_only (radial no-KL),ablation,radial,config/renew_dpt_only.yaml,logs/renew_train/exp308_dpt_only_nokl_radial_lr1e4_lsh0.3.log;logs/renew_test/exp308_dpt_only_nokl_radial_lr1e4_lsh0.3_test.log,checkpoints/renew_single_soundspaces_BS32_Lr0.0001_AdamW_exp308_dpt_only_nokl_radial_lr1e4_lsh0.3,results/renew_single_soundspaces_BS32_Lr0.0001_AdamW_exp308_dpt_only_nokl_radial_lr1e4_lsh0.3,,97b6668,archive,"ledger KEEP + radial-era | metrics=RMSE=1.2353, AbsRel=0.4501, δ1=0.4873, Log10=0.1568, MAE=0.7895, FOA_COS=0.9984, FOA_DIR=0.9960"
exp390,n9_0424 (A),ours,unknown,,logs/renew_train/exp390_n9A_lr1e4.log;logs/renew_test/exp390_n9A_lr1e4_test.log,checkpoints/n9_0424_soundspaces_BS8_Lr0.0001_AdamW_exp390_n9A_lr1e4,results/n9_0424_soundspaces_BS8_Lr0.0001_AdamW_exp390_n9A_lr1e4,,97b6668,keep,patched: n9_0424 family era ambiguous (radial configs exist); reclassified keep
exp391,n9_0424 (A),ours,unknown,,logs/renew_train/exp391_n9A_lr5e5.log;logs/renew_test/exp391_n9A_lr5e5_test.log,checkpoints/n9_0424_soundspaces_BS32_Lr5e-05_AdamW_exp391_n9A_lr5e5;checkpoints/n9_0424_soundspaces_BS64_Lr5e-05_AdamW_exp391_n9A_lr5e5,results/n9_0424_soundspaces_BS32_Lr5e-05_AdamW_exp391_n9A_lr5e5;results/n9_0424_soundspaces_BS64_Lr5e-05_AdamW_exp391_n9A_lr5e5,,97b6668,keep,patched: n9_0424 family era ambiguous (radial configs exist); reclassified keep
exp392,"n9_0424 (B, lsh0.05)",ours,unknown,,logs/renew_train/exp392_n9B_lr1e4_lsh005.log;logs/renew_test/exp392_n9B_lr1e4_lsh005_test.log,checkpoints/n9_0424_soundspaces_BS64_Lr0.0001_AdamW_exp392_n9B_lr1e4_lsh005,results/n9_0424_soundspaces_BS64_Lr0.0001_AdamW_exp392_n9B_lr1e4_lsh005,,97b6668,keep,patched: n9_0424 family era ambiguous (radial configs exist); reclassified keep
exp396,"n9_0424 (C, lsh0.05)",ours,unknown,,logs/renew_train/exp396_n9C_lr1e4_lsh005.log;logs/renew_test/exp396_n9C_lr1e4_lsh005_test_earlypeek.log;logs/renew_test/exp396_n9C_lr1e4_lsh005_test_earlypeek_ep20.log;logs/renew_test/exp396_n9C_lr1e4_lsh005_test_fixed.log;logs/renew_test/exp396_n9C_lr1e4_lsh005_test.log,checkpoints/n9_0424_soundspaces_BS64_Lr0.0001_AdamW_exp396_n9C_lr1e4_lsh005,results/n9_0424_soundspaces_BS64_Lr0.0001_AdamW_exp396_n9C_lr1e4_lsh005,,97b6668,keep,patched: n9_0424 family era ambiguous (radial configs exist); reclassified keep
exp397,"n9_0424 (C, lsh0.1)",ours,unknown,,,,,,97b6668,keep,patched: n9_0424 family era ambiguous (radial configs exist); reclassified keep
exp398,"n9_0424 (C, lsh0.05)",ours,unknown,,logs/renew_train/exp398_n9C_lr5e5_lsh005.log;logs/renew_test/exp398_n9C_lr5e5_lsh005_test.log,checkpoints/n9_0424_soundspaces_BS64_Lr5e-05_AdamW_exp398_n9C_lr5e5_lsh005,results/n9_0424_soundspaces_BS64_Lr5e-05_AdamW_exp398_n9C_lr5e5_lsh005,,97b6668,keep,patched: n9_0424 family era ambiguous (radial configs exist); reclassified keep
exp399,"n9_0424 (C, lsh0.05)",ours,unknown,,logs/renew_train/exp399_n9C_lr3e4_lsh005.log;logs/renew_test/exp399_n9C_lr3e4_lsh005_test.log,checkpoints/n9_0424_soundspaces_BS64_Lr0.0003_AdamW_exp399_n9C_lr3e4_lsh005,results/n9_0424_soundspaces_BS64_Lr0.0003_AdamW_exp399_n9C_lr3e4_lsh005,,97b6668,keep,patched: n9_0424 family era ambiguous (radial configs exist); reclassified keep
exp400,"UNet bottleneck ⊕ MLP(g⊙rep_gt); λ=0 (no sparsity, ceiling)",ablation,radial,config/n4_0425.yaml,logs/renew_train/exp400_n9C_lr1e4_lsh005_bs128.log;logs/renew_test/exp400_n9C_lr1e4_lsh005_bs128_test.log;logs/n4_train/exp400_n4_lam0.0_lr1e4_bs64.log;logs/n4_test/exp400_n4_lam0.0_lr1e4_bs64_test.log,checkpoints/n4_0425_soundspaces_BS128_Lr0.0001_AdamW_exp400_n4_lam0.0_lr1e4_bs128;checkpoints/n4_0425_soundspaces_BS16_Lr0.0001_AdamW_exp400_n4_lam0.0_lr1e4_bs16;checkpoints/n4_0425_soundspaces_BS48_Lr0.0001_AdamW_exp400_n4_lam0.0_lr1e4_bs48;checkpoints/n4_0425_soundspaces_BS64_Lr0.0001_AdamW_exp400_n4_lam0.0_lr1e4_bs64;checkpoints/n9_0424_soundspaces_BS128_Lr0.0001_AdamW_exp400_n9C_lr1e4_lsh005_bs128;checkpoints/unet_256_soundspaces_BS128_Lr0.0005_AdamW_exp400_n2_trms_film_lr5e4_lsh0.1,results/n4_0425_soundspaces_BS128_Lr0.0001_AdamW_exp400_n4_lam0.0_lr1e4_bs128;results/n4_0425_soundspaces_BS16_Lr0.0001_AdamW_exp400_n4_lam0.0_lr1e4_bs16;results/n4_0425_soundspaces_BS48_Lr0.0001_AdamW_exp400_n4_lam0.0_lr1e4_bs48;results/n4_0425_soundspaces_BS64_Lr0.0001_AdamW_exp400_n4_lam0.0_lr1e4_bs64;results/n9_0424_soundspaces_BS128_Lr0.0001_AdamW_exp400_n9C_lr1e4_lsh005_bs128;results/unet_256_soundspaces_BS128_Lr0.0005_AdamW_exp400_n2_trms_film_lr5e4_lsh0.1,,97b6668,archive,"ledger KEEP + radial-era | metrics=RMSE=1.2230, AbsRel=0.4649, δ1=0.5006, δ2=0.7140, δ3=0.8321, Log10=0.1557, MAE=0.7851, FOA_COS=0.9997, FOA_DIR=0.9937"
exp401,UNet bottleneck ⊕ MLP(g⊙rep_gt); λ=0.01,ablation,radial,config/n4_0425.yaml,logs/n4_train/exp401_n4_lam0.01_lr1e4_bs64.log;logs/n4_test/exp401_n4_lam0.01_lr1e4_bs64_test.log,checkpoints/n4_0425_soundspaces_BS128_Lr0.0001_AdamW_exp401_n4_lam0.01_lr1e4_bs128;checkpoints/n4_0425_soundspaces_BS16_Lr0.0001_AdamW_exp401_n4_lam0.01_lr1e4_bs16;checkpoints/n4_0425_soundspaces_BS64_Lr0.0001_AdamW_exp401_n4_lam0.01_lr1e4_bs64;checkpoints/unet_256_soundspaces_BS128_Lr0.0005_AdamW_exp401_n2_temap_lr5e4_lsh0.1,results/n4_0425_soundspaces_BS128_Lr0.0001_AdamW_exp401_n4_lam0.01_lr1e4_bs128;results/n4_0425_soundspaces_BS16_Lr0.0001_AdamW_exp401_n4_lam0.01_lr1e4_bs16;results/n4_0425_soundspaces_BS64_Lr0.0001_AdamW_exp401_n4_lam0.01_lr1e4_bs64;results/unet_256_soundspaces_BS128_Lr0.0005_AdamW_exp401_n2_temap_lr5e4_lsh0.1,,97b6668,archive,"ledger KEEP + radial-era | metrics=RMSE=1.2013, AbsRel=0.4568, δ1=0.4985, δ2=0.7149, δ3=0.8329, Log10=0.1551, MAE=0.7825, FOA_COS=0.9997, FOA_DIR=0.9937"
exp402,UNet bottleneck ⊕ MLP(g⊙rep_gt); λ=0.05 (best ABS),ablation,radial,config/n4_0425.yaml,logs/n4_train/exp402_n4_lam0.05_lr1e4_bs64.log;logs/n4_test/exp402_n4_lam0.05_lr1e4_bs64_test.log,checkpoints/n4_0425_soundspaces_BS128_Lr0.0001_AdamW_exp402_n4_lam0.05_lr1e4_bs128;checkpoints/n4_0425_soundspaces_BS16_Lr0.0001_AdamW_exp402_n4_lam0.05_lr1e4_bs16;checkpoints/n4_0425_soundspaces_BS64_Lr0.0001_AdamW_exp402_n4_lam0.05_lr1e4_bs64;checkpoints/unet_256_soundspaces_BS128_Lr0.0005_AdamW_exp402_n2_xattn_lr5e4_lsh0.1,results/n4_0425_soundspaces_BS128_Lr0.0001_AdamW_exp402_n4_lam0.05_lr1e4_bs128;results/n4_0425_soundspaces_BS16_Lr0.0001_AdamW_exp402_n4_lam0.05_lr1e4_bs16;results/n4_0425_soundspaces_BS64_Lr0.0001_AdamW_exp402_n4_lam0.05_lr1e4_bs64;results/unet_256_soundspaces_BS128_Lr0.0005_AdamW_exp402_n2_xattn_lr5e4_lsh0.1,,97b6668,archive,"ledger KEEP + radial-era | metrics=RMSE=1.2225, AbsRel=0.4235, δ1=0.4966, δ2=0.7137, δ3=0.8317, Log10=0.1552, MAE=0.7836, FOA_COS=0.9997, FOA_DIR=0.9937"
exp403,UNet bottleneck ⊕ MLP(g⊙rep_gt); λ=0.1 (config default),ablation,radial,config/n4_0425.yaml,logs/n4_train/exp403_n4_lam0.1_lr1e4_bs64.log;logs/n4_test/exp403_n4_lam0.1_lr1e4_bs64_test.log,checkpoints/n4_0425_soundspaces_BS128_Lr0.0001_AdamW_exp403_n4_lam0.1_lr1e4_bs128;checkpoints/n4_0425_soundspaces_BS16_Lr0.0001_AdamW_exp403_n4_lam0.1_lr1e4_bs16;checkpoints/n4_0425_soundspaces_BS48_Lr0.0001_AdamW_exp403_n4_lam0.1_lr1e4_bs48;checkpoints/n4_0425_soundspaces_BS64_Lr0.0001_AdamW_exp403_n4_lam0.1_lr1e4_bs64;checkpoints/unet_256_soundspaces_BS128_Lr0.0005_AdamW_exp403_n2_tenergy_ov3_lr5e4_lsh0.1,results/n4_0425_soundspaces_BS128_Lr0.0001_AdamW_exp403_n4_lam0.1_lr1e4_bs128;results/n4_0425_soundspaces_BS16_Lr0.0001_AdamW_exp403_n4_lam0.1_lr1e4_bs16;results/n4_0425_soundspaces_BS48_Lr0.0001_AdamW_exp403_n4_lam0.1_lr1e4_bs48;results/n4_0425_soundspaces_BS64_Lr0.0001_AdamW_exp403_n4_lam0.1_lr1e4_bs64;results/unet_256_soundspaces_BS128_Lr0.0005_AdamW_exp403_n2_tenergy_ov3_lr5e4_lsh0.1,,97b6668,archive,"ledger KEEP + radial-era | metrics=RMSE=1.2041, AbsRel=0.4561, δ1=0.4993, δ2=0.7136, δ3=0.8324, Log10=0.1555, MAE=0.7847, FOA_COS=0.9997, FOA_DIR=0.9937"
exp404,UNet bottleneck ⊕ MLP(g⊙rep_gt); λ=0.5 (strong sparsity),ablation,radial,config/n4_0425.yaml,logs/n4_train/exp404_n4_lam0.5_lr1e4_bs64.log;logs/n4_test/exp404_n4_lam0.5_lr1e4_bs64_test.log,checkpoints/n4_0425_soundspaces_BS128_Lr0.0001_AdamW_exp404_n4_lam0.5_lr1e4_bs128;checkpoints/n4_0425_soundspaces_BS16_Lr0.0001_AdamW_exp404_n4_lam0.5_lr1e4_bs16;checkpoints/n4_0425_soundspaces_BS64_Lr0.0001_AdamW_exp404_n4_lam0.5_lr1e4_bs64,results/n4_0425_soundspaces_BS128_Lr0.0001_AdamW_exp404_n4_lam0.5_lr1e4_bs128;results/n4_0425_soundspaces_BS16_Lr0.0001_AdamW_exp404_n4_lam0.5_lr1e4_bs16;results/n4_0425_soundspaces_BS64_Lr0.0001_AdamW_exp404_n4_lam0.5_lr1e4_bs64,,97b6668,archive,"ledger KEEP + radial-era | metrics=RMSE=1.2219, AbsRel=0.4402, δ1=0.4897, δ2=0.7081, δ3=0.8298, Log10=0.1565, MAE=0.7895, FOA_COS=0.9997, FOA_DIR=0.9937"
exp405,UNet bottleneck ⊕ MLP(g⊙rep_gt); λ=0.05 lr=5e-4,ablation,radial,config/n4_0425.yaml,logs/n4_train/exp405_n4_lam0.05_lr5e4_bs64.log;logs/n4_test/exp405_n4_lam0.05_lr5e4_bs64_test.log,checkpoints/n4_0425_soundspaces_BS128_Lr0.0005_AdamW_exp405_n4_lam0.05_lr5e4_bs128;checkpoints/n4_0425_soundspaces_BS16_Lr0.0005_AdamW_exp405_n4_lam0.05_lr5e4_bs16;checkpoints/n4_0425_soundspaces_BS64_Lr0.0005_AdamW_exp405_n4_lam0.05_lr5e4_bs64,results/n4_0425_soundspaces_BS128_Lr0.0005_AdamW_exp405_n4_lam0.05_lr5e4_bs128;results/n4_0425_soundspaces_BS16_Lr0.0005_AdamW_exp405_n4_lam0.05_lr5e4_bs16;results/n4_0425_soundspaces_BS64_Lr0.0005_AdamW_exp405_n4_lam0.05_lr5e4_bs64,,97b6668,archive,"ledger KEEP + radial-era | metrics=RMSE=1.2032, AbsRel=0.4516, δ1=0.5040, δ2=0.7149, δ3=0.8322, Log10=0.1558, MAE=0.7852, FOA_COS=0.9996, FOA_DIR=0.9937"
exp406,UNet bottleneck ⊕ MLP(g⊙rep_gt); λ=0.05 lr=3e-4,ablation,radial,config/n4_0425.yaml,logs/n4_train/exp406_n4_lam0.05_lr3e4_bs64.log;logs/n4_test/exp406_n4_lam0.05_lr3e4_bs64_test.log,checkpoints/n4_0425_soundspaces_BS128_Lr0.0003_AdamW_exp406_n4_lam0.05_lr3e4_bs128;checkpoints/n4_0425_soundspaces_BS16_Lr0.0003_AdamW_exp406_n4_lam0.05_lr3e4_bs16;checkpoints/n4_0425_soundspaces_BS64_Lr0.0003_AdamW_exp406_n4_lam0.05_lr3e4_bs64,results/n4_0425_soundspaces_BS128_Lr0.0003_AdamW_exp406_n4_lam0.05_lr3e4_bs128;results/n4_0425_soundspaces_BS16_Lr0.0003_AdamW_exp406_n4_lam0.05_lr3e4_bs16;results/n4_0425_soundspaces_BS64_Lr0.0003_AdamW_exp406_n4_lam0.05_lr3e4_bs64,,97b6668,archive,"ledger KEEP + radial-era | metrics=RMSE=1.2195, AbsRel=0.4405, δ1=0.4956, δ2=0.7104, δ3=0.8298, Log10=0.1572, MAE=0.7920, FOA_COS=0.9997, FOA_DIR=0.9937"
exp407,UNet bottleneck ⊕ MLP(g⊙rep_gt); λ=0.05 lr=1e-3,ablation,radial,config/n4_0425.yaml,logs/n4_train/exp407_n4_lam0.05_lr1e3_bs64.log;logs/n4_test/exp407_n4_lam0.05_lr1e3_bs64_test.log,checkpoints/n4_0425_soundspaces_BS128_Lr0.001_AdamW_exp407_n4_lam0.05_lr1e3_bs128;checkpoints/n4_0425_soundspaces_BS16_Lr0.001_AdamW_exp407_n4_lam0.05_lr1e3_bs16;checkpoints/n4_0425_soundspaces_BS48_Lr0.001_AdamW_exp407_n4_lam0.05_lr1e3_bs48;checkpoints/n4_0425_soundspaces_BS64_Lr0.001_AdamW_exp407_n4_lam0.05_lr1e3_bs64,results/n4_0425_soundspaces_BS128_Lr0.001_AdamW_exp407_n4_lam0.05_lr1e3_bs128;results/n4_0425_soundspaces_BS16_Lr0.001_AdamW_exp407_n4_lam0.05_lr1e3_bs16;results/n4_0425_soundspaces_BS48_Lr0.001_AdamW_exp407_n4_lam0.05_lr1e3_bs48;results/n4_0425_soundspaces_BS64_Lr0.001_AdamW_exp407_n4_lam0.05_lr1e3_bs64,,97b6668,archive,"ledger KEEP + radial-era | metrics=RMSE=1.2666, AbsRel=0.5211, δ1=0.4514, δ2=0.6736, δ3=0.8053, Log10=0.1701, MAE=0.8431, FOA_COS=0.9970, FOA_DIR=0.9930"
